Product ID,Brand,Product Name,Product Number,Description,Dealer,MSRP,MAP,Primary Distributor,Secondary Distributor,Tertiary Distributor,Spec Sheet URL,Image URL
PROD10143,Allen & Heath,AH-IP6-ME-MOUNT,,"Mounting bracket for the IP6 remote controller or ME Personal Monitor. Allows the IP6, ME-1 or ME-500 to be mounted into vertical or horizontal surface",$71.29,$119.99,,Fulks Media Solutions,FDW,,,
PROD10144,Allen & Heath,AH-CQ20B-RK19,,CQ-20B Rackmount Kit,$52.53,$89.99,,Fulks Media Solutions,FDW,,,
PROD10145,Allen & Heath,AH-DT-RK19,,"Rack-Mounting Kit for DT02, DT20, DT22 (1 RU)",$120.61,$169.99,,Fulks Media Solutions,FDW,,,
PROD10146,Allen & Heath,AH-DPACK,,"dPack software processing upgrade, Dyn8 (up to 16 instances), DEEP Compressors, Dual Stage Valve Preamp, etc. Lifetime access to all emulations - including releases after initial dPack purchase",$0.00,"$2,099.00",,Fulks Media Solutions,FDW,,,
PROD10147,Allen & Heath,AH-AVANTIS-BRACKET,,Detachable metal bracket for iPad/tablet for Avantis,$90.05,$149.99,,Fulks Media Solutions,FDW,,,
PROD10148,Allen & Heath,AH-DLIVE-CTI15,,"dLive C Class CTi1500 lightweight Titanium 12 fader Surface, 12"" touchscreen, 1 option I/O port",$0.00,"$14,999.00",,Fulks Media Solutions,FDW,,,
PROD10149,Allen & Heath,AH-ME-U,,"10 port PoE Monitor Hub, onboard network port, optional I/O compatible with Dante, Waves SG, MADI, Aviom A-Net2, Plug and Play with Allen & Heath Qu, SQ, Avantis and dLive Consoles","$1,500.92","$2,499.98",,Fulks Media Solutions,FDW,,,
PROD10150,Allen & Heath,AH-DT-22-M,,"2in x 2out Dante I/O expander with 2 dLive 96kHz mic/line inputs and 2 line outputs, Phoenix euroblock connectors, PoE or DC, switchable 48kHz / 96kHz, surface mount ears, no power supply or rubber feet",$336.98,$499.00,,Fulks Media Solutions,FDW,,,
PROD10151,Allen & Heath,AH-AP12151,,Dust cover for Avantis,$75.05,$129.99,,Fulks Media Solutions,FDW,,,
PROD10152,Allen & Heath,AH-DLIVE-DM48-RUFX,,"dLive S Class RackUltra FX MixRack 48x24 I/O, 128 x 64 FPGA, 3 option I/O, ME-1 port, Dual DX Expander Link, Redundant PSU",$0.00,"$20,999.00",,Fulks Media Solutions,FDW,,,
PROD10153,Allen & Heath,AH-M-DL-ULTRAFX-RUFX,,dLive RackUltra FX Upgrade Kit,$0.00,"$2,499.00",,Fulks Media Solutions,FDW,,,
PROD10154,Allen & Heath,Allen & Heath AHM 16x16,AHM-16,"Allen & Heath AHM 16x16 Audio Matrix Processor, 8 Local Analog Inputs & Outputs","$1,049.12","$1,199.00",,Fulks Media Solutions,FDW,,,
PROD10155,Allen & Heath,Allen & Heath AHM 32x32,AHM-32,"Allen & Heath AHM 32x32 Audio Matrix Processor, 12 Local Analog Inputs & Outputs","$1,658.97","$1,999.00",,Fulks Media Solutions,FDW,,,
PROD10156,Allen & Heath,Allen & Heath AHM 64x64,AHM-64,"Allen & Heath AHM 64x64 Audio Matrix Processor, 12 Local Analog Inputs & Outputs","$3,296.91","$3,999.00",,Fulks Media Solutions,FDW,,,
PROD10157,Allen & Heath,SQ-Rack,SQ-Rack,48 Channel / 36 Bus Digital Rack Mount Mixer,"$2,550.25","$2,999.00",,Fulks Media Solutions,FDW,,,
PROD10158,Allen & Heath,DX168,,"Digital stagebox with 16 inputs and 8 outputs, AES50 connectivity.","$1,562.34","$1,899.00",,Fulks Media Solutions,FDW,,,
PROD10159,Allen & Heath,DX Hub,,"Audio networking hub with flexible routing, compatibility, and low latency performance.",$847.03,"$1,199.99",,Fulks Media Solutions,FDW,,,
PROD10160,Allen & Heath,DX164-W,,16x4 audio interface with remote preamps and integrated Dante audio networking.,"$1,969.08","$2,999.00",,Fulks Media Solutions,FDW,,,
PROD10161,Allen & Heath,AH-DLIVE-DM64-RUFX,,"dLive S Class RackUltra FX MixRack 64x32 I/O, 128 x 64 FPGA, 3 option I/O, ME-1 port, Dual DX Expander Link, Redundant PSU",$0.00,"$21,999.00",,Fulks Media Solutions,FDW,,,
PROD10162,Allen & Heath,DX012,,"12-channel digital XLR, stagebox, expansion for Allen & Heath systems.","$1,236.51","$1,499.00",,Fulks Media Solutions,FDW,,,
PROD10163,Allen & Heath,AH-IP8-MOUNT,,Mounting bracket for the IP8 remote controller. Allows the IP8 to be mounted into a vertical or horizontal surface,$71.29,$129.99,,Fulks Media Solutions,FDW,,,
PROD10164,Allen & Heath,AH-DX88-P-RK19,,Rack Mount kit for DX88-P,$80.40,$124.99,,Fulks Media Solutions,FDW,,,
PROD10165,Allen & Heath,AH-CC-BRK,,Wall/glass mount bracket for CC-7 or CC-10,$110.65,$159.00,,Fulks Media Solutions,FDW,,,
PROD10166,Allen & Heath,AH-CC-7,,7-inch control touch panel for desktop or wall mount use. Can operate as fixed control devices or complementing a BYOD solution.,$883.73,"$1,399.00",,Fulks Media Solutions,FDW,,,
PROD10167,Allen & Heath,AH-AHM-32,,"32x32 Audio Matrix Processor. 12x12 local analog I/O, up to 128x128 audio networking, 96kHz FPGA core with ultra-low latency, compatible with IP1, IP6, IP8 remote controllers, 1U","$1,500.28","$1,999.00",,Fulks Media Solutions,FDW,,,
PROD10168,Allen & Heath,AH-AHM-64,,"64x64 Audio Matrix Processor. 12x12 local analog I/O, up to 128x128 audio networking, 96kHz FPGA core with ultra-low latency, compatible with IP1, IP6, IP8 remote controllers, 2U - rack kit included.","$3,001.32","$3,999.00",,Fulks Media Solutions,FDW,,,
PROD10169,Allen & Heath,AH-M-SQ-SDANTE32-A,,SQ Dante 32ƒ€”32 Dante Card for SQ & AHM,$504.38,$879.00,,Fulks Media Solutions,FDW,,,
PROD10170,Allen & Heath,AH-QU-24C,,"24 channel digital, 24 Mic/Line + 3 stereo, 100mm motorized faders, 20 mix outputs, 4 FX Engines, onboard 18 track recording, built in 32ch USB I/O, built in dSNAKE, Network port 5.5"" Touch screen","$2,251.38","$3,799.99",,Fulks Media Solutions,FDW,,,
PROD10171,Allen & Heath,AH-DT-20-M,,"2in Dante input expander with dLive 96kHz mic/line inputs, PoE or DC, switchable 48kHz / 96kHz, surface mount ears, no power supply or rubber feet",$246.84,$399.00,,Fulks Media Solutions,FDW,,,
PROD10172,Allen & Heath,AH-DT-20-X,,"2in Dante input expander with dLive 96kHz mic/line inputs, PoE or DC, switchable 48kHz / 96kHz, includes power supply and rubber feet",$246.84,$399.00,,Fulks Media Solutions,FDW,,,
PROD10173,Allen & Heath,AH-DX012-RK,,Recessed rack ears for the DX012. Allows the DX012 to be recessed back in the rack to align with dLive DM and CDM racks.,$60.03,$99.99,,Fulks Media Solutions,FDW,,,
PROD10174,Allen & Heath,AH-M-DX32-PRIME-OUT-A,,"DX32 PRIME Mic/line output module - 8 XLR Inputs, 32bit converters, premium preamp design and components","$1,200.08","$1,999.00",,Fulks Media Solutions,FDW,,,
PROD10175,Allen & Heath,AH-M-DX32-PRIME-IN-A,,"DX32 PRIME Mic/line input module - 8 XLR Inputs, 32bit converters, premium preamp design and components","$2,100.70","$3,499.00",,Fulks Media Solutions,FDW,,,
PROD10176,Allen & Heath,AH-M-AHM-64-AEC-A,,"Acoustic Echo Cancellation (AEC) module for AHM-64,12 channels of AEC, 150ms FIR Adaptive Filter, Far-end AGC, Residual echo NLP",$749.77,"$1,199.00",,Fulks Media Solutions,FDW,,,
PROD10177,Allen & Heath,AH-M-AHM-32-AEC-A,,"Acoustic Echo Cancellation (AEC) module for AHM-32,12 channels of AEC, 150ms FIR Adaptive Filter, Far-end AGC, Residual echo NLP",$749.77,"$1,199.00",,Fulks Media Solutions,FDW,,,
PROD10178,Allen & Heath,AH-M-SQ-SDANTE64-A,,"64 X 64 Dante card for SQ / AHM Series, 96kHz / 48kHz",$720.84,"$1,249.00",,Fulks Media Solutions,FDW,,,
PROD10179,Allen & Heath,AH-DX88-P,,8in x 8out I/O with Phoenix Connectors,$804.12,"$1,249.99",,Fulks Media Solutions,FDW,,,
PROD10180,Allen & Heath,AH-DX012,,"12out XLR Output Audio Expander with AES functionality, switchable 44.1kHz / 48kHz /88.2kHz / 96kHz, AES out, configurable as 12 analog / 8 analog + 4 stereo AES / 4 analog + 8 stereo AES, 96kHz","$1,173.23","$1,899.00",,Fulks Media Solutions,FDW,,,
PROD10181,Allen & Heath,AH-M-MADI2-A,,64 X 64 MADI card 48kHz / Requires DL-ADAPT-A for dLive and Avantis use,$974.92,"$1,599.00",,Fulks Media Solutions,FDW,,,
PROD10182,Allen & Heath,AH-M-DL-SMADI2-A,,"4 MADI links via BNC and SFP, 128 x 128 96kHz MADI card","$1,831.36","$2,399.00",,Fulks Media Solutions,FDW,,,
PROD10183,Allen & Heath,AH-AHM-16,,"16x16 Audio Matrix Processor. 8x8 local analog I/O, up to 128x128 audio networking, 96kHz FPGA core with ultra-low latency, compatible with IP1, IP6, IP8 remote controllers, 1U",$964.14,"$1,199.00",,Fulks Media Solutions,FDW,,,
PROD10184,Allen & Heath,AH-CQ20B,,CQ-20B 96kHz Digital Mixer with WiFi and Bluetooth Connectivity,$779.99,"$1,249.99",,Fulks Media Solutions,FDW,,,
PROD10185,Allen & Heath,AH-DT-02-M,,"2out Dante output expander with XLR, PoE or DC, switchable 48kHz / 96kHz, surface mount ears, no power supply or rubber feet",$246.84,$399.00,,Fulks Media Solutions,FDW,,,
PROD10186,Allen & Heath,AH-CQ18T,,"CQ-18T 96kHz Digital Mixer with 7"" Touchscreen WiFi and Bluetooth Connectivity",$935.99,"$1,449.99",,Fulks Media Solutions,FDW,,,
PROD10187,Allen & Heath,AH-CQ20B-CASE,,CQ-20B Padded Carry Case,$97.56,$159.99,,Fulks Media Solutions,FDW,,,
PROD10188,Allen & Heath,AH-CQ18T-CASE,,CQ-18T Padded Carry Case,$97.56,$159.99,,Fulks Media Solutions,FDW,,,
PROD10189,Allen & Heath,AH-CQ12T-CASE,,CQ-12T Padded Carry Case,$90.05,$149.99,,Fulks Media Solutions,FDW,,,
PROD10190,Allen & Heath,AH-FC-AVANTIS-GOMC,,Avantis Flight Case with Doghouse,"$2,180.64","$2,999.00",,Fulks Media Solutions,FDW,,,
PROD10191,Allen & Heath,AH-AB-168-RK19,,"Optional rack mount kit for AB168, DX168, DT168",$76.65,$139.99,,Fulks Media Solutions,FDW,,,
PROD10192,Allen & Heath,AH-FC-DL-S5-GOMC,,dLive S5000 Flight Case with Doghouse,"$2,523.53","$3,499.00",,Fulks Media Solutions,FDW,,,
PROD10193,Allen & Heath,AH-FC-DL-S3-GOMC,,dLive S3000 Flight Case with Doghouse,"$2,408.83","$3,299.00",,Fulks Media Solutions,FDW,,,
PROD10194,Allen & Heath,AH-FC-DL-DLC35-GOMC,,dLive C3500 Flight Case with Doghouse,"$2,160.00","$2,999.00",,Fulks Media Solutions,FDW,,,
PROD10195,Allen & Heath,AH-FC-DL-DLC25-GOMC,,dLive C2500 Flight Case with Doghouse,"$1,988.23","$2,699.00",,Fulks Media Solutions,FDW,,,
PROD10196,Allen & Heath,AH-FC-DL-DLC15-GOMC,,dLive C1500 Flight Case. No Doghouse,"$1,444.45","$1,999.00",,Fulks Media Solutions,FDW,,,
PROD10197,Allen & Heath,AH-AVANTIS-SOLO,,"96kHz FPGA processing, 64 Input Channels, 12 Faders / 6 Layers, 42 Mix busses, Single 15.6-inch",$0.00,"$11,999.00",,Fulks Media Solutions,FDW,,,
PROD10198,Allen & Heath,AH-CQ12T,,"CQ-12T 96kHz Digital Mixer with 7"" Touchscreen and Bluetooth Connectivity",$701.99,"$1,124.99",,Fulks Media Solutions,FDW,,,
PROD10199,Allen & Heath,AH-DT-02-X,,"2out Dante output expander with XLR, PoE or DC, switchable 48kHz / 96kHz, includes power supply and rubber feet",$246.84,$399.00,,Fulks Media Solutions,FDW,,,
PROD10200,Allen & Heath,AH-GX-4816,,"48in x 16out audio expander with dLive 96kHz mic preamps, dual DX ports connect to up to 4 DX Expanders, DX2 socket supports ME connection, rack mount (5U), 96kHz","$3,521.28","$5,599.00",,Fulks Media Solutions,FDW,,,
PROD10201,Allen & Heath,AH-OFFSITE-1,,"Virtual factory training, commissioning and ongoing post-sale support. Requires 3 weeks notice. Does not include on-site training, but on-site can be added if needed as AH-ONSITE-2 after AH-OFFSITE-1 is completed.",$0.00,"$1,200.00",,Fulks Media Solutions,FDW,,,
PROD10202,Allen & Heath,AH-M-SQ-MADI-A,,"64 X 64 MADI card for SQ / AHM Series, 96kHz / 48kHz",$626.87,"$1,099.00",,Fulks Media Solutions,FDW,,,
PROD10203,Allen & Heath,AH-ZED22FX,,"16 mic/line + 4 stereo, 4 aux sends, 3 band swept mid EQ, 2 x 2 USB, I/O 100mm faders with 24 bit effects",$900.61,"$1,499.99",,Fulks Media Solutions,FDW,,,
PROD10204,Allen & Heath,AH-ONSITE-SF,,On-site factory training for AHM/Avantis/SQ/Qu applications live in person. Requires minimum 4-weeks advance scheduling notice.,$0.00,"$1,700.00",,Fulks Media Solutions,FDW,,,
PROD10205,Allen & Heath,AH-M-DL-DXLINK-A,,"dLive DX Expander for I/O Distribution, 4 DX ports, each carrying 32 x 32 channels of 96kHz audio, Parallel mode or redundant mode",$481.67,$749.00,,Fulks Media Solutions,FDW,,,
PROD10206,Allen & Heath,AH-M-DL-GACE-A,,128 x 128 96kHz gigaACE card,"$1,200.08","$1,999.00",,Fulks Media Solutions,FDW,,,
PROD10207,Allen & Heath,AH-ONSITE-SF+BASICS,,On-site Factory training including Audio Foundations + AHM/Avantis/SQ/Qu training live in person. Requires 4-week notice minimum.,$0.00,"$2,000.00",,Fulks Media Solutions,FDW,,,
PROD10208,Allen & Heath,AH-M-DL-GOPT-A,,"FiberACE Audio Networking card, 96kHz, 128x128, dual redundancy, OpticalCon connectors","$2,527.80","$3,999.00",,Fulks Media Solutions,FDW,,,
PROD10209,Allen & Heath,AH-ONLINE-SF,,Web-based Online Factory training for AHM/Avantis/SQ/Qu applications. Requires minimum 4-weeks advance scheduling notice.,$0.00,$800.00,,Fulks Media Solutions,FDW,,,
PROD10210,Allen & Heath,AH-ONLINE-BASICS,,Web-based factory training on the foundations of audio. Requires minimum 4-weeks advance scheduling notice.,$0.00,$400.00,,Fulks Media Solutions,FDW,,,
PROD10211,Altelix,NF141210VA1,NF141210VA1,"14x12x10 Outdoor rated enclosure, Built-In Fans and Built-In Outlets",$0.00,$299.00,,Amazon,,,,
PROD10212,Altronix,RBSNP,RBSNP,RBSNP is a DPDT relay module,$10.54,$13.61,,ADI,,,,
PROD10213,Altronix,AL125ULP,AL125ULP,"Power supply with 12V output, 2 amp capacity, multiple fused outputs.",$0.00,$118.72,,ADI,,,,
PROD10214,Altronix,Altronix AL400ULM,Altronix AL400ULM," Access Power Distribution Module with Power Supply Charger, PTC Class Outputs, 12/24VDC at 4A, BC300 Enclosure",$222.91,$0.00,,ADI,,,,
PROD10215,Amazon,MP-PWB-64AF,MP-PWB-64AF,"Slim profile TV Mount for Vertial or Portrait orientation, 40"" to 75"" Displays",$49.99,$49.99,,Amazon,,,,
PROD10216,Amazon,Fire Tablet 8,Fire-HD-8,"8"" Fire HD Tablet, 2024 Release",$99.99,$99.99,,Amazon,,,,
PROD10217,Apple,iPAD-10TH-GEN,iPAD-10TH-GEN,"iPad 10th Gen, 64GB, WiFi",$319.00,$349.00,,Apple,Amazon,,,
PROD10218,Apple,iPAD-AIR-11IN-M2,iPAD-AIR-11IN-M2,"iPad Air 11in M2, 256GB, WiFi",$649.00,$699.00,,Apple,Amazon,,,
PROD10219,Apple,iPAD-MINI-6TH-GEN,iPAD-MINI-6TH-GEN,"iPad Mini 6th Gen, 64GB, WiFi",$349.99,$499.99,,Apple,Amazon,,,
PROD10220,Araknis Networks,Araknis 48 Port Switch - 420 Series - Front - PoE,,"Managed 48 Port Switch, 48 Front PoE+ GbE Ports, 2 SFP Ports, 30W PoE per port","$2,099.99","$4,199.95",,Snap AV,ADI,,,
PROD10221,Araknis Networks,Araknis 24 Port Switch - 320 Series - Rear - PoE,,"Managed 24 Port Switch, 24 Rear PoE+ GbE Ports, 2 SFP Ports 15W PoE per port","$1,051.95","$1,888.95",,Snap AV,ADI,,,
PROD10222,Araknis Networks,Araknis 16 Port Switch - 320 Series - Rear - PoE,,"Managed 16 Port Switch, 16 Rear PoE+ GbE Ports, 2 SFP Ports 15W PoE per port",$796.30,"$1,430.95",,Snap AV,ADI,,,
PROD10223,Araknis Networks,Araknis 16 Port Switch - 320 Series - Front - PoE,,"Managed 16 Port Switch, 16 Front PoE+ GbE Ports, 2 SFP Ports 15W PoE per port",$796.30,"$1,430.95",,Snap AV,ADI,,,
PROD10224,Araknis Networks,Araknis 8 Port Switch - 320 Series - Rear - PoE,,"Managed 8 Port Switch, 8 Rear PoE+ GbE Ports, 2 SFP Ports 15W PoE per port",$390.99,$702.64,,Snap AV,ADI,,,
PROD10225,Araknis Networks,Araknis 8 Port Switch - 320 Series - Front - PoE,,"Managed 8 Port Switch, 8 Front PoE+ GbE Ports, 2 SFP Ports, 15W PoE per port",$390.99,$702.64,,Snap AV,ADI,,,
PROD10226,Araknis Networks,Araknis 48 Port Switch - 320 Series - Front,,"Managed 48 Port Switch, Non-PoE, 48 Front GbE Ports, 2 SFP Ports",$485.40,$902.95,,Snap AV,ADI,,,
PROD10227,Araknis Networks,Araknis 8 Port Switch - 320 Series - Front,,"Managed 8 Port Switch, Non-PoE, 8 Front GbE Ports, 2 SFP Ports",$215.70,$386.95,,Snap AV,ADI,,,
PROD10228,Araknis Networks,Araknis 8 Port Switch - 320 Series - Rear,,"Managed 8 Port Switch, Non-PoE, 8 Rear GbE Ports, 2 SFP Ports",$215.70,$386.95,,Snap AV,ADI,,,
PROD10229,Araknis Networks,Araknis 16 Port Switch - 320 Series - Front,,"Managed 16 Port Switch, Non-PoE, 16 Front GbE Ports, 2 SFP Ports",$315.15,$566.95,,Snap AV,ADI,,,
PROD10230,Araknis Networks,Araknis 24 Port Switch - 320 Series - Rear,,"Managed 24 Port Switch, Non-PoE, 24 Rear GbE Ports, 2 SFP Ports",$372.65,$669.95,,Snap AV,ADI,,,
PROD10231,Araknis Networks,Araknis 16 Port Switch - 320 Series - Rear,,"Managed 16 Port Switch, Non-PoE, 16 Rear GbE Ports, 2 SFP Ports",$315.15,$566.95,,Snap AV,ADI,,,
PROD10232,Araknis Networks,Araknis 24 Port Switch - 320 Series - Front,,"Managed 24 Port Switch, Non-PoE, 24 Front GbE Ports, 2 SFP Ports",$372.65,$669.95,,Snap AV,ADI,,,
PROD10233,Araknis Networks,Araknis 24 Port Switch - 320 Series - Front - PoE,,"Managed 24 Port Switch, 24 Front PoE+ GbE Ports, 2 SFP Ports 15W PoE per port","$1,051.95","$1,888.95",,Snap AV,ADI,,,
PROD10234,Ashly,ASH-FX125-4,FX125.4,"Professional amplifier with high-quality sound, versatile connectivity options.",$0.00,"$1,374.00",,Fulks Media Solutions,FDW,,,
PROD10235,Ashly,ASH-FX60-4,ASH-FX60-4,"4-channel full range audio amplifier with built in DSP, Half Rack Space, 60W per channel",$497.82,$874.00,,Fulks Media Solutions,FDW,,,
PROD10236,Assa Abloy,5000-12/24D-501-630,,Assa Abbloy HES5000 Series 12V Strike,$117.39,$117.39,,ADI,,,,
PROD10237,Atlona,AT-HDR-EX-70C-KIT,AT-HDR-EX-70C-KIT,4K HDR HDMI Over HDBaseT TX/RX with Control and PoE,$600.00,$600.00,,Snap AV,ADI,,,
PROD10238,Atlona,B-660-MTRX-4X2,,"Durable, versatile matrix with four inputs and two outputs configuration.",$519.95,$519.95,,Snap AV,ADI,,,
PROD10239,Atlona,"HDBaseT - AT-HDR-EX-70C-KIT
","AT-HDR-EX-70C-KIT
","Atlona 4K HDR HDMI over HDBaseT TX/RX with Control and PoE, 4K @ 40M with Cat6A, 1080P @ 70M wtih Cat6A",$513.60,$856.00,,Snap AV,ADI,,,
PROD10240,Atlona,HDBaseT - AT-HDR-EX-100CEA-KIT,AT-HDR-EX-100CEA-KIT,"Atlona 4K HDR HDMI HDBaseT TX/RX with Ethernet, Control, PoE, and Return Audio, 4K @ 100M with Cat6A, 1080P @ 100M wtih Cat6A",$799.20,"$1,332.00",,Snap AV,ADI,,,
PROD10241,Atlona,HDBaseT - AT-OME-EX-KIT-LT,AT-OME-EX-KIT-LT,"Atlona HDBaseT TX/RX for HDMI with USB Kit, 4K @ 40M with Cat6A, 1080P @ 70M wtih Cat6A",$498.00,$830.00,,Snap AV,ADI,,,
PROD10242,Atlona,HDBaseT - AT-OME-EX-KIT-LT-Ethernet,AT-OME-EX-KIT-LT,"Atlona Omega™ HDBaseT Extender Kit for HDMI/USB/Ethernet, 4K @ 100M with Cat6A, 1080P @ 100M wtih Cat6A",$931.20,"$1,552.00",,Snap AV,ADI,,,
PROD10243,Atlona,HDBaseT - AT-OME-EX-WP-KIT,"AT-OME-EX-WP-KIT
","Atlona Omega™ Single Gang Wall Transmitter + HDBaseT Extender Kit, 4K @ 100M with Cat6A, 1080P @ 100M wtih Cat6A","$1,020.60","$1,701.00",,Snap AV,ADI,,,
PROD10244,Atlona,HDBaseT - AT-AVA-EX70C-BP-KIT,AT-AVA-EX70C-BP-KIT,"Atlona Avance™ 4K/UHD HDMI Extender Kit with Control and Bidirectional Remote Power, 4K @ 40M with Cat6A, 1080P @ 70M wtih Cat6A",$460.20,$767.00,,Snap AV,ADI,,,
PROD10245,Atlona,HDBaseT - AT-AVA-EX70C-KIT,AT-AVA-EX70C-KIT,"Atlona Avance™ 4K/UHD HDMI Extender Kit with Control and Remote Power, 4K @ 40M with Cat6A, 1080P @ 70M wtih Cat6A",$417.60,$696.00,,Snap AV,ADI,,,
PROD10246,Atlona,HDBaseT - AT-AVA-EX100CE-BP-KIT,AT-AVA-EX100CE-BP-KIT,"Atlona Avance™ 4K/UHD HDMI Extender Kit with Ethernet, Control, and Bidirectional Remote Power, 4K @ 100M with Cat6A, 1080P @ 100M wtih Cat6A",$592.20,$987.00,,Snap AV,ADI,,,
PROD10881,BSS,BLU-100,BLU-100,12x8 DSP Processor with BluLink Technology,"$1,602.75","$2,975.00",,FDW,,,,
PROD10882,Barco,Barco ClickShare C-10 Gen2,CLICKSHARE-C10-II,"Barco ClickShare C-10 Gen2 Wireless Collaboration System, 1 Hub & 1 Button","$1,225.50","$1,325.00",,FDW,,,,
PROD10883,Barco,Barco ClickShare C-10 Gen2,CLICKSHARE-C10-USB2,"Barco ClickShare C-10 Gen2 Interactive Wireless Presentation System 2 Buttons, TAA Base + 2 Buttons, TAA Compliant","$1,387.50","$1,500.00",,FDW,,,,
PROD10884,Barco,Barco ClickShare CX-20 Gen2,R9861612USB1,Barco CX-20 Gen 2 Wireless Collaboration System with 1 Button,"$1,763.02","$2,050.00",,FDW,,,,
PROD10885,Barco,Barco ClickShare CX-30 Gen 2,CX-30-V2,Barco ClickShare CX-30 Gen 2 Wireless Collaboration System with 2 Buttons,"$2,165.26","$2,575.00",,FDW,,,,
PROD10886,Barco,Barco ClickShare CX-50,CX-50,Barco CX-50 ClickShare Wireless Collaboration System with 2 Buttons,"$2,581.50","$2,950.00",,FDW,,,,
PROD10887,Behringer,Powerplay P1,Powerplay P1,"Personal In Ear Monitor Pack, 2 XLR Ports, 9V Battery, Mono or Stereo",$49.00,$49.00,,Sweetwater,Amazon,,,
PROD10888,Blackmagic Design,SWATEMMINICEXTISO,SWATEMMINICEXTISO,Black Magic Design Atem Mini Extreme ISO,"$1,165.50","$1,295.00",,FDW,Gear Techs,,,
PROD10889,Blackmagic Design,SWATEMSCN2/1ME2/HD,SWATEMSCN2/1ME2/HD,Black Magic Design Atem Constellation 2 M/E 4K,"$1,525.50","$1,695.00",,FDW,Gear Techs,,,
PROD10890,Blackmagic Design,SWATEMSCN2/1ME4/HD,SWATEMSCN2/1ME4/HD,Black Magic Design Atem Constellation 4 M/E 4K,"$3,325.50","$3,695.00",,FDW,Gear Techs,,,
PROD10891,Blackmagic Design,CONVBDC/SDI/HDMI12GP,CONVBDC/SDI/HDMI12GP,Black Magic Design Micro Converter BiDirect SDI/HDMI 12G,$161.10,$179.00,,FDW,Gear Techs,,,
PROD10892,Blackmagic Design,BDLKHCPRO8K12G,BDLKHCPRO8K12G,Black Magic Design 8K Decklink Duo PCIe Card - SDI,$670.50,$695.00,,FDW,Gear Techs,,,
PROD10893,Blackmagic Design,BDLKWEBPTR4K,BDLKWEBPTR4K,Black Magic Design Webpresenter 4K,$607.50,$675.00,,FDW,Gear Techs,,,
PROD10894,Blackmagic Design,HYPERD/ST/DG4P,HYPERD/ST/DG4P,Black Magic Design Hyperdeck Studio 4K Pro Recorder,"$1,435.50","$1,595.00",,FDW,Gear Techs,,,
PROD10895,Blackmagic Design,SWATEMMINIBPR,SWATEMMINIBPR,Black Magic Design Atem Mini Pro,$265.50,$295.00,,FDW,Gear Techs,,,
PROD10896,Blackmagic Design,ATEM 1 M/E Constellation 4K,,"Live production switcher with 4 M/E, 20 inputs and multi-view support.","$1,875.00","$1,975.00",,FDW,Gear Techs,,,
PROD10897,Blackmagic Design,Videohub-10x10-Matrix,Videohub-10x10-Matrix,Black Magic Design Videohub 10x10 12G Matrix,"$1,395.00","$1,395.00",,FDW,Gear Techs,,,
PROD10898,Blackmagic Design,SWATEMMXEPCEXTISO,SWATEMMXEPCEXTISO,Black Magic Design Atem Mini Extreme ISO - SDI,"$1,345.50","$1,495.00",,FDW,Gear Techs,,,
PROD10899,Blackmagic Design,ATEM 1 M/E Constellation HD,,"Live production switcher with 4 M/E, 20 inputs and multi-view support.",$995.00,$995.00,,FDW,Gear Techs,,,
